gene	number
TP53	9
CDK12	6
AR	5
SPOP	5
KMT2D	4
APC	3
ARID2	3
CTNNB1	3
FAT1	2
GNAS	2
KMT2C	2
NFKBIA	2
AKR1C4	1
AMER1	1
ARAF	1
ATM	1
AXIN1	1
BCOR	1
BRCA2	1
CALR	1
CCBL1	1
CCND1	1
CCND3	1
CD74	1
CDC73	1
CDH1	1
CHEK2	1
CXCR4	1
DDR2	1
EGFR	1
EML4	1
ERBB3	1
ESR1	1
ETV4	1
FANCA	1
FBXW7	1
FGFR4	1
FLT1	1
FOXA1	1
GRIN2A	1
GRM3	1
IGF1R	1
IL6ST	1
INPP4B	1
KDM6A	1
KRAS	1
NF1	1
NTRK1	1
PIK3CG	1
PIK3R1	1
PLCG2	1
RAD21	1
RAD50	1
RAD51	1
RAD54L	1
RB1	1
RECQL4	1
SYK	1
UBE3C	1
WHSC1	1
ZBTB2	1

